participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
9,1.0,1.0,0.5,2,13,11.5
24,1.0,1.0,1.0,1,34,34.0
23,1.0,1.0,1.0,1,4,4.0
12,0.0,1.0,0.0,1,111,111.0
12,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,1,11,11.0
17,1.0,1.0,1.0,0,0,0.0
12,1.0,1.0,1.0,0,0,0.0
9,0.0,1.0,0.0,1,23,23.0
8,1.0,1.0,0.0,0,0,0.0
22,1.0,1.0,1.0,2,18,18.0
14,1.0,1.0,1.0,1,22,22.0
22,1.0,1.0,1.0,2,35,27.0
8,1.0,1.0,0.5,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.0,2,33,27.0
18,0.0,1.0,0.5,1,9,9.0
18,0.0,1.0,0.5,1,5,5.0
16,0.0,1.0,0.0,1,13,13.0
23,0.0,1.0,0.5,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
23,0.0,1.0,0.0,1,46,46.0
14,1.0,1.0,1.0,1,17,17.0
14,1.0,1.0,1.0,1,2,2.0
3,0.0,1.0,0.5,1,59,59.0
9,0.0,1.0,0.5,1,114,114.0
15,1.0,1.0,0.5,1,128,128.0
24,1.0,1.0,0.5,1,18,18.0
19,1.0,1.0,1.0,1,11,11.0
21,0.0,1.0,0.5,1,9,9.0
25,1.0,1.0,1.0,1,8,8.0
25,0.0,1.0,0.5,1,38,38.0
14,0.0,1.0,0.5,1,96,96.0
5,1.0,1.0,1.0,1,131,131.0
3,1.0,1.0,1.0,1,13,13.0
4,1.0,1.0,1.0,2,29,18.5
23,1.0,1.0,1.0,1,180,180.0
25,1.0,1.0,1.0,1,15,15.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,2,26,22.5
3,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,1,107,107.0
22,0.0,1.0,0.5,1,19,19.0
7,1.0,1.0,1.0,1,23,23.0
12,1.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,1,172,172.0
26,1.0,1.0,1.0,0,0,0.0
6,0.0,1.0,0.0,1,15,15.0
24,1.0,1.0,1.0,2,37,32.5
9,0.0,1.0,0.5,1,199,199.0
16,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
3,0.0,1.0,0.5,0,0,0.0
25,0.0,1.0,0.0,1,22,22.0
2,1.0,1.0,0.5,2,109,58.0
22,1.0,1.0,0.0,2,30,26.0
24,0.0,1.0,0.5,0,0,0.0
9,1.0,1.0,1.0,2,25,21.5
15,0.0,1.0,0.5,1,43,43.0
18,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,1.0,0,0,0.0
24,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,1.0,2,50,34.5
16,0.0,1.0,0.0,0,0,0.0
26,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,0,0,0.0
25,1.0,1.0,0.5,1,36,36.0
24,0.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,28,28.0
14,1.0,1.0,1.0,1,36,36.0
14,0.0,1.0,0.5,1,117,117.0
16,1.0,1.0,1.0,1,36,36.0
19,1.0,1.0,1.0,2,82,52.0
4,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,0.5,1,30,30.0
21,1.0,1.0,0.5,1,18,18.0
17,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,1.0,2,21,19.0
24,0.0,1.0,0.5,0,0,0.0
6,0.0,1.0,0.5,1,136,136.0
1,0.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,0,0,0.0
4,0.0,1.0,0.5,1,5,5.0
2,1.0,1.0,1.0,1,261,261.0
26,1.0,1.0,1.0,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
13,1.0,1.0,0.0,2,128,68.0
14,1.0,1.0,1.0,1,31,31.0
24,1.0,1.0,0.5,2,24,16.0
3,1.0,1.0,0.5,1,2,2.0
11,1.0,1.0,1.0,1,17,17.0
16,0.0,1.0,0.0,0,0,0.0
22,1.0,1.0,0.5,1,33,33.0
3,1.0,1.0,1.0,1,86,86.0
22,0.0,1.0,0.5,1,25,25.0
13,0.0,1.0,0.5,2,32,21.5
25,1.0,1.0,0.0,1,133,133.0
19,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
12,0.0,1.0,0.5,0,0,0.0
2,1.0,1.0,1.0,1,30,30.0
17,0.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,31,31.0
13,1.0,1.0,0.0,2,129,72.0
13,0.0,1.0,0.0,1,15,15.0
23,1.0,1.0,1.0,1,44,44.0
24,1.0,1.0,1.0,2,16,14.0
9,1.0,1.0,1.0,1,102,102.0
3,1.0,1.0,1.0,1,22,22.0
17,0.0,1.0,0.5,1,16,16.0
22,1.0,1.0,1.0,2,36,27.5
15,1.0,1.0,1.0,1,39,39.0
23,1.0,1.0,0.5,1,50,50.0
16,1.0,1.0,1.0,0,0,0.0
2,0.0,1.0,0.0,1,24,24.0
11,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,0.0,1,26,26.0
24,1.0,1.0,0.5,0,0,0.0
7,1.0,1.0,0.5,1,110,110.0
7,1.0,1.0,0.5,0,0,0.0
24,1.0,1.0,0.5,1,18,18.0
23,1.0,1.0,1.0,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
8,1.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,1,11,11.0
24,0.0,1.0,0.5,0,0,0.0
14,1.0,1.0,1.0,1,13,13.0
6,1.0,1.0,1.0,1,128,128.0
2,1.0,1.0,0.5,2,114,65.0
4,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,1,62,62.0
15,0.0,1.0,0.5,0,0,0.0
5,0.0,1.0,0.5,2,30,23.5
4,1.0,1.0,0.5,0,0,0.0
3,1.0,1.0,1.0,1,7,7.0
18,0.0,1.0,0.5,0,0,0.0
15,0.0,1.0,0.5,1,32,32.0
25,1.0,1.0,0.5,2,41,30.5
25,1.0,1.0,1.0,1,51,51.0
19,0.0,1.0,0.5,1,11,11.0
24,0.0,1.0,0.5,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
23,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,1,21,21.0
24,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
1,1.0,1.0,1.0,0,0,0.0
15,0.0,1.0,0.5,1,50,50.0
18,1.0,1.0,1.0,1,17,17.0
18,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
4,0.0,1.0,0.5,0,0,0.0
18,0.0,1.0,0.5,1,33,33.0
4,1.0,1.0,0.5,0,0,0.0
22,1.0,1.0,1.0,1,20,20.0
18,1.0,1.0,0.0,0,0,0.0
14,0.0,1.0,0.5,1,15,15.0
1,1.0,1.0,0.5,0,0,0.0
12,1.0,1.0,0.5,1,69,69.0
14,1.0,1.0,0.5,1,28,28.0
8,0.0,1.0,0.5,0,0,0.0
6,1.0,1.0,0.5,1,42,42.0
13,1.0,1.0,1.0,2,19,18.0
24,0.0,1.0,0.5,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
26,1.0,1.0,1.0,1,126,126.0
18,1.0,1.0,1.0,1,9,9.0
22,0.0,1.0,0.5,2,28,21.5
22,1.0,1.0,1.0,1,20,20.0
26,1.0,1.0,1.0,0,0,0.0
19,0.0,1.0,0.0,1,29,29.0
14,0.0,1.0,0.5,1,116,116.0
24,1.0,1.0,1.0,0,0,0.0
14,1.0,1.0,0.0,1,22,22.0
21,0.0,1.0,0.5,1,19,19.0
10,1.0,1.0,0.5,1,22,22.0
25,1.0,1.0,0.0,2,30,25.0
14,1.0,1.0,0.5,0,0,0.0
17,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,0,0,0.0
10,1.0,1.0,1.0,0,0,0.0
22,1.0,1.0,1.0,1,51,51.0
23,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,0,0,0.0
17,1.0,1.0,0.5,0,0,0.0
18,1.0,1.0,1.0,0,0,0.0
2,1.0,1.0,1.0,0,0,0.0
7,1.0,1.0,0.5,0,0,0.0
23,1.0,1.0,1.0,1,67,67.0
6,0.0,1.0,0.5,1,14,14.0
10,0.0,1.0,0.5,1,23,23.0
14,1.0,1.0,0.0,1,78,78.0
16,1.0,1.0,1.0,1,35,35.0
14,0.0,1.0,0.0,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,1,16,16.0
19,0.0,1.0,0.5,1,8,8.0
8,0.0,1.0,0.0,0,0,0.0
7,1.0,1.0,1.0,1,26,26.0
15,1.0,1.0,0.5,1,25,25.0
7,1.0,1.0,1.0,1,28,28.0
23,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,0.0,1,104,104.0
